Issue ID: 106626
Issue Type: crash
Issue Commit: e51fc36c385d756ccbc2be8c47c52af207c3aead
Issue Title: [SLP] Assertion "All elements in mask must be less than CommonVF." failed
Issue Labels: ['llvm:SLPVectorizer', 'crash']
Checking out the issue's environment ...
Building LLVM and try reproducing the issue ...
Issue reproduced successfully.
╭─ Reproducer [MainThread@3205769] ────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────╮
│ define void @test() {                                                                                                                                                                    │
│ entry:                                                                                                                                                                                   │
│   %i130 = fmul fast float %i82, %i                                                         │
│   %i131 = fmul fast float %i83, %i65                                                       │
│   %i132 = fadd fast float %i131, %i127                                                     │
│   %i133 = fmul fast float %i84, %i65                                                       │
│   %i134 = fadd fast float %i133, %i128                                                     │
│   %i135 = fmul fast float %i85, %i65                                                       │
│   %i136 = fadd fast float %i135, %i129                                                     │
│   %i137 = fmul fast float %i86, %i65                                                       │
│   %i138 = fadd fast float %i137, %i130                                                     │
│   %i139 = fadd fast float %i132, poison                                                    │
│   %i140 = fadd fast float %i134, poison                                                    │
│   %i141 = fadd fast float %i136, poison                                                    │
│   %i142 = fadd fast float %i138, poison                                                    │
│   %i143 = fadd fast float %i139, poison                                                    │
│   %i144 = fadd fast float %i140, poison                                                    │
│   %i145 = fadd fast float %i141, poison                                                    │
│   %i146 = fadd fast float %i142, poison                                                    │
│   %i147 = fmul fast float %i79, poison                                                     │
│   %i148 = fmul fast float %i80, poison                                                     │
│   %i149 = fmul fast float %i81, poison                                                     │
│   %i150 = fmul fast float %i82, poison                                                     │
│   %i151 = fmul fast float %i83, poison                                                     │
│   %i152 = fadd fast float %i151, %i147                                                     │
│   %i153 = fmul fast float %i84, poison                                                     │
│   %i154 = fadd fast float %i153, %i148                                                     │
│   %i155 = fmul fast float %i85, poison                                                     │
│   %i156 = fadd fast float %i155, %i149                                                     │
│   %i157 = fmul fast float %i86, poison                                                     │
│   %i158 = fadd fast float %i157, %i150                                                     │
│   %i159 = fadd fast float %i152, poison                                                    │
│   %i160 = fadd fast float %i154, poison                                                    │
│   %i161 = fadd fast float %i156, poison                                                    │
│   %i162 = fadd fast float %i158, poison                                                    │
│   %i163 = fadd fast float %i159, poison                                                    │
│   %i164 = fadd fast float %i160, poison                                                    │
│   %i165 = fadd fast float %i161, poison                                                    │
│   %i166 = fadd fast float %i162, poison                                                    │
│   br i1 poison, label %bb78, label %bb167                                                  │
│                                                                                            │
│ bb167:                                            ; preds = %bb78, %bb64                   │
│   %i168 = phi nsz float [ %i76, %bb64 ], [ %i166, %bb78 ]                                  │
│   %i169 = phi nsz float [ poison, %bb64 ], [ %i165, %bb78 ]                                │
│   %i170 = phi nsz float [ poison, %bb64 ], [ %i164, %bb78 ]                                │
│   %i171 = phi nsz float [ %i75, %bb64 ], [ %i163, %bb78 ]                                  │
│   %i172 = phi nsz float [ %i74, %bb64 ], [ %i146, %bb78 ]                                  │
│   %i173 = phi nsz float [ %i73, %bb64 ], [ %i145, %bb78 ]                                  │
│   %i174 = phi nsz float [ %i72, %bb64 ], [ %i144, %bb78 ]                                  │
│   %i175 = phi nsz float [ %i71, %bb64 ], [ %i143, %bb78 ]                                  │
│   %i176 = phi nsz float [ %i70, %bb64 ], [ %i126, %bb78 ]                                  │
│   %i177 = phi nsz float [ poison, %bb64 ], [ %i125, %bb78 ]                                │
│   %i178 = phi nsz float [ %i69, %bb64 ], [ %i124, %bb78 ]                                  │
│   %i179 = phi nsz float [ poison, %bb64 ], [ %i123, %bb78 ]                                │
│   %i180 = phi nsz float [ poison, %bb64 ], [ %i106, %bb78 ]                                │
│   %i181 = phi nsz float [ %i68, %bb64 ], [ %i105, %bb78 ]                                  │
│   %i182 = phi nsz float [ %i67, %bb64 ], [ %i104, %bb78 ]                                  │
│   %i183 = phi nsz float [ %i66, %bb64 ], [ %i103, %bb78 ]                                  │
│   store float %i182, ptr poison, align 1                                                   │
│   store float %i174, ptr poison, align 1                                                   │
│   br i1 poison, label %bb186, label %bb184                                                 │
│                                                                                            │
│ bb184:                                            ; preds = %bb167                         │
│   br label %bb185                                                                          │
│                                                                                            │
│ bb185:                                            ; preds = %bb185, %bb184                 │
│   br i1 poison, label %bb185, label %bb186                                                 │
│                                                                                            │
│ bb186:                                            ; preds = %bb185, %bb167                 │
│   %i187 = phi nsz float [ %i178, %bb167 ], [ poison, %bb185 ]                              │
│   ret void                                                                                 │
│ }                                                                                          │
│                                                                                            │
│                                                                                            │
│ --- result ---                                                                             │
│ False                                                                                      │
│                                                                                            │
│ --- log ---                                                                                │
│ Command '['bin/opt', '-S', '--passes=slp-vectorizer',                                      │
│ '-mtriple=aarch64-unknown-linux-gnu', '-']' died with <Signals.SIGABRT: 6>.                │
│                                                                                            │
│ opt: llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:8877: llvm::InstructionCost           │
│ llvm::slpvectorizer::BoUpSLP::ShuffleCostEstimator::createShuffle(const                    │
│ llvm::PointerUnion<llvm::Value*, const llvm::slpvectorizer::BoUpSLP::TreeEntry*>&, const   │
│ llvm::PointerUnion<llvm::Value*, const llvm::slpvectorizer::BoUpSLP::TreeEntry*>&,         │
│ llvm::ArrayRef<int>): Assertion `all_of(Mask, [=](int Idx) { return Idx <                  │
│ static_cast<int>(CommonVF); }) && "All elements in mask must be less than CommonVF."'      │
│ failed.                                                                                    │
│ PLEASE submit a bug report to https://github.com/llvm/llvm-project/issues/ and include the │
│ crash backtrace.                                                                           │
│ Stack dump:                                                                                │
│ 0.      Program arguments: bin/opt -S --passes=slp-vectorizer                              │
│ -mtriple=aarch64-unknown-linux-gnu -                                                       │
│ 1.      Running pass "function(slp-vectorizer)" on module "<stdin>"                        │
│ 2.      Running pass "slp-vectorizer" on function "test"                                   │
│  #0 0x00007fcfeb18a848 llvm::sys::PrintStackTrace(llvm::raw_ostream&, int)                 │
│ llvm/lib/Support/Unix/Signals.inc:723:22                                                   │
│  #1 0x00007fcfeb18ac5f PrintStackTraceSignalHandler(void*)                                 │
│ llvm/lib/Support/Unix/Signals.inc:798:1                                                    │
│  #2 0x00007fcfeb18772b llvm::sys::RunSignalHandlers() llvm/lib/Support/Signals.cpp:105:20  │
│  #3 0x00007fcfeb189939 SignalHandler(int) llvm/lib/Support/Unix/Signals.inc:413:1          │
│  #4 0x00007fcfeace4330 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x45330)                       │
│  #5 0x00007fcfead3db2c pthread_kill (/usr/lib/x86_64-linux-gnu/libc.so.6+0x9eb2c)          │
│  #6 0x00007fcfeace427e raise (/usr/lib/x86_64-linux-gnu/libc.so.6+0x4527e)                 │
│  #7 0x00007fcfeacc78ff abort (/usr/lib/x86_64-linux-gnu/libc.so.6+0x288ff)                 │
│  #8 0x00007fcfeacc781b (/usr/lib/x86_64-linux-gnu/libc.so.6+0x2881b)                       │
│  #9 0x00007fcfeacda517 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x3b517)                       │
│ #10 0x00007fcfe3206fe7                                                                     │
│ llvm::slpvectorizer::BoUpSLP::ShuffleCostEstimator::createShuffle(llvm::PointerUnion<llvm: │
│ :Value*, llvm::slpvectorizer::BoUpSLP::TreeEntry const*> const&,                           │
│ llvm::PointerUnion<llvm::Value*, llvm::slpvectorizer::BoUpSLP::TreeEntry const*> const&,   │
│ llvm::ArrayRef<int>) llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:8881:26               │
│ #11 0x00007fcfe320a1f1                                                                     │
│ llvm::slpvectorizer::BoUpSLP::ShuffleCostEstimator::finalize(llvm::ArrayRef<int>,          │
│ llvm::ArrayRef<std::pair<llvm::slpvectorizer::BoUpSLP::TreeEntry const*, unsigned int>>,   │
│ unsigned int, llvm::function_ref<void (llvm::Value*&, llvm::SmallVectorImpl<int>&)>)       │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:9285:30                                    │
│ #12 0x00007fcfe326a03e llvm::InstructionCost                                               │
│ llvm::slpvectorizer::BoUpSLP::processBuildVector<llvm::slpvectorizer::BoUpSLP::ShuffleCost │
│ Estimator, llvm::InstructionCost, llvm::TargetTransformInfo, llvm::ArrayRef<llvm::Value*>, │
│ llvm::slpvectorizer::BoUpSLP,                                                              │
│ llvm::SmallPtrSetImpl<llvm::Value*>>(llvm::slpvectorizer::BoUpSLP::TreeEntry const*,       │
│ llvm::Type*, llvm::TargetTransformInfo&, llvm::ArrayRef<llvm::Value*>&,                    │
│ llvm::slpvectorizer::BoUpSLP&, llvm::SmallPtrSetImpl<llvm::Value*>&)                       │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:13059:36                                   │
│ #13 0x00007fcfe320f20f                                                                     │
│ llvm::slpvectorizer::BoUpSLP::getEntryCost(llvm::slpvectorizer::BoUpSLP::TreeEntry const*, │
│ llvm::ArrayRef<llvm::Value*>, llvm::SmallPtrSetImpl<llvm::Value*>&)                        │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:9454:69                                    │
│ #14 0x00007fcfe3215435                                                                     │
│ llvm::slpvectorizer::BoUpSLP::getTreeCost(llvm::ArrayRef<llvm::Value*>)                    │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:10685:37                                   │
│ #15 0x00007fcfe323d773                                                                     │
│ llvm::SLPVectorizerPass::tryToVectorizeList(llvm::ArrayRef<llvm::Value*>,                  │
│ llvm::slpvectorizer::BoUpSLP&, bool)                                                       │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:16913:43                                   │
│ #16 0x00007fcfe3249eec llvm::SLPVectorizerPass::vectorizeChainsInBlock(llvm::BasicBlock*,  │
│ llvm::slpvectorizer::BoUpSLP&)::'lambda'(llvm::ArrayRef<llvm::Value*>,                     │
│ bool)::operator()(llvm::ArrayRef<llvm::Value*>, bool) const                                │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:19221:9                                    │
│ #17 0x00007fcfe32bbf9a bool llvm::function_ref<bool (llvm::ArrayRef<llvm::Value*>,         │
│ bool)>::callback_fn<llvm::SLPVectorizerPass::vectorizeChainsInBlock(llvm::BasicBlock*,     │
│ llvm::slpvectorizer::BoUpSLP&)::'lambda'(llvm::ArrayRef<llvm::Value*>, bool)>(long,        │
│ llvm::ArrayRef<llvm::Value*>, bool) llvm/include/llvm/ADT/STLFunctionalExtras.h:47:3       │
│ #18 0x00007fcfe32bc108 llvm::function_ref<bool (llvm::ArrayRef<llvm::Value*>,              │
│ bool)>::operator()(llvm::ArrayRef<llvm::Value*>, bool) const                               │
│ llvm/include/llvm/ADT/STLFunctionalExtras.h:69:3                                           │
│ #19 0x00007fcfe3287b4d bool                                                                │
│ tryToVectorizeSequence<llvm::Value>(llvm::SmallVectorImpl<llvm::Value*>&,                  │
│ llvm::function_ref<bool (llvm::Value*, llvm::Value*)>, llvm::function_ref<bool             │
│ (llvm::Value*, llvm::Value*)>, llvm::function_ref<bool (llvm::ArrayRef<llvm::Value*>,      │
│ bool)>, bool, llvm::slpvectorizer::BoUpSLP&)                                               │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:18805:21                                   │
│ #20 0x00007fcfe324a912 llvm::SLPVectorizerPass::vectorizeChainsInBlock(llvm::BasicBlock*,  │
│ llvm::slpvectorizer::BoUpSLP&) llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:19217:59    │
│ #21 0x00007fcfe3238e6b llvm::SLPVectorizerPass::runImpl(llvm::Function&,                   │
│ llvm::ScalarEvolution*, llvm::TargetTransformInfo*, llvm::TargetLibraryInfo*,              │
│ llvm::AAResults*, llvm::LoopInfo*, llvm::DominatorTree*, llvm::AssumptionCache*,           │
│ llvm::DemandedBits*, llvm::OptimizationRemarkEmitter*)                                     │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:16262:13                                   │
│ #22 0x00007fcfe323887c llvm::SLPVectorizerPass::run(llvm::Function&,                       │
│ llvm::AnalysisManager<llvm::Function>&)                                                    │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp:16193:25                                   │
│ #23 0x00007fcfe6b2d757 llvm::detail::PassModel<llvm::Function, llvm::SLPVectorizerPass,    │
│ llvm::AnalysisManager<llvm::Function>>::run(llvm::Function&,                               │
│ llvm::AnalysisManager<llvm::Function>&) llvm/include/llvm/IR/PassManagerInternal.h:91:3    │
│ #24 0x00007fcfe1256627 llvm::PassManager<llvm::Function,                                   │
│ llvm::AnalysisManager<llvm::Function>>::run(llvm::Function&,                               │
│ llvm::AnalysisManager<llvm::Function>&) llvm/include/llvm/IR/PassManagerImpl.h:85:18       │
│ #25 0x00007fcfe9fa9f43 llvm::detail::PassModel<llvm::Function,                             │
│ llvm::PassManager<llvm::Function, llvm::AnalysisManager<llvm::Function>>,                  │
│ llvm::AnalysisManager<llvm::Function>>::run(llvm::Function&,                               │
│ llvm::AnalysisManager<llvm::Function>&) llvm/include/llvm/IR/PassManagerInternal.h:91:3    │
│ #26 0x00007fcfe1258f46 llvm::ModuleToFunctionPassAdaptor::run(llvm::Module&,               │
│ llvm::AnalysisManager<llvm::Module>&) llvm/lib/IR/PassManager.cpp:129:23                   │
│ #27 0x00007fcfe9fa9e73 llvm::detail::PassModel<llvm::Module,                               │
│ llvm::ModuleToFunctionPassAdaptor,                                                         │
│ llvm::AnalysisManager<llvm::Module>>::run(llvm::Module&,                                   │
│ llvm::AnalysisManager<llvm::Module>&) llvm/include/llvm/IR/PassManagerInternal.h:91:3      │
│ #28 0x00007fcfe1256253 llvm::PassManager<llvm::Module,                                     │
│ llvm::AnalysisManager<llvm::Module>>::run(llvm::Module&,                                   │
│ llvm::AnalysisManager<llvm::Module>&) llvm/include/llvm/IR/PassManagerImpl.h:85:18         │
│ #29 0x00007fcfeb33e33c llvm::runPassPipeline(llvm::StringRef, llvm::Module&,               │
│ llvm::TargetMachine*, llvm::TargetLibraryInfoImpl*, llvm::ToolOutputFile*,                 │
│ llvm::ToolOutputFile*, llvm::ToolOutputFile*, llvm::StringRef,                             │
│ llvm::ArrayRef<llvm::PassPlugin>, llvm::ArrayRef<std::function<void                        │
│ (llvm::PassBuilder&)>>, llvm::opt_tool::OutputKind, llvm::opt_tool::VerifierKind, bool,    │
│ bool, bool, bool, bool, bool, bool) llvm/tools/opt/NewPMDriver.cpp:543:10                  │
│ #30 0x00007fcfeb36fe62 optMain llvm/tools/opt/optdriver.cpp:738:27                         │
│ #31 0x000055a85fd6a1e8 main llvm/tools/opt/opt.cpp:25:64                                   │
│ #32 0x00007fcfeacc91ca (/usr/lib/x86_64-linux-gnu/libc.so.6+0x2a1ca)                       │
│ #33 0x00007fcfeacc928b __libc_start_main (/usr/lib/x86_64-linux-gnu/libc.so.6+0x2a28b)     │
│ #34 0x000055a85fd6a0a5 _start (bin/opt+0x10a5)                                             │
╰────────────────────────────────────────────────────────────────────────────────────────────╯
Executing round #45, chat statistics so far: {'chat_rounds': 48, 'input_tokens': 1818378,
'cached_tokens': 1400020, 'output_tokens': 19925, 'total_tokens': 1848800}
Remaining tools: ['find250[250]', 'grep250[243]', 'list250[250]', 'read250[245]', 'edit[16]',
'code[244]', 'docs[250]', 'langref[250]', 'reset[21]', 'preview[19]', 'test[20]']
╭─ Function Call (id = <no-id>) [MainThread@3205769] ────────────────────────────────────────╮
│ grep250({"k": 1, "args": "-n 'Reuse' llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp"})    │
╰────────────────────────────────────────────────────────────────────────────────────────────╯
╭─ Function Call Output (id = <no-id>) [MainThread@3205769] ─────────────────────────────────╮
│ 1107:/// (see canReuseExtract for details) and used in order to avoid undef values         │
│ 11379:          TE->ReuseShuffleIndices.size() == VL.size() &&                             │
│ 12576:        if (!VE->ReuseShuffleIndices.empty()) {                                      │
│ 12651:  SmallVector<int> ReuseShuffleIndices(E->ReuseShuffleIndices.begin(),               │
│ 12652:                                       E->ReuseShuffleIndices.end());                │
│ 12671:  auto FindReusedSplat = [&](MutableArrayRef<int> Mask, unsigned InputVF,            │
│ 12786:            ((FrontTE->ReuseShuffleIndices.empty() &&                                │
│ 12788:             (E->Scalars.size() == FrontTE->ReuseShuffleIndices.size()))) {          │
│ 12821:                            SmallVectorImpl<int> &ReuseMask,                         │
│ 12837:          ReuseMask[I] = I;                                                          │
│ 12843:        ReuseMask[I] = I;                                                            │
│ 12852:        ReuseMask[I] = 0;                                                            │
│ 12856:        ReuseMask[I] = Res.first->second;                                            │
│ 12862:        ReuseMask.assign(VF, PoisonMaskElem);                                        │
│ 12867:      ReuseMask[SinglePos] = SinglePos;                                              │
│ 12891:          ReuseMask[I] = Pos;                                                        │
│ 12901:          ReuseMask[I] = PoisonMaskElem;                                             │
│ 12950:        IsUsedInExpr &= FindReusedSplat(                                             │
│ 12978:          IsUsedInExpr &= FindReusedSplat(                                           │
│ 13057:      Res = ShuffleBuilder.finalize(E->ReuseShuffleIndices, SubVectors);             │
│ 13060:          E->ReuseShuffleIndices, SubVectors, E->Scalars.size(),                     │
│ 13067:    SmallVector<int> ReuseMask(GatheredScalars.size(), PoisonMaskElem);              │
│ 13068:    TryPackScalars(GatheredScalars, ReuseMask, /*IsRootPoison=*/true);               │
│ 13069:    Value *BV = ShuffleBuilder.gather(GatheredScalars, ReuseMask.size());            │
│ 13070:    ShuffleBuilder.add(BV, ReuseMask);                                               │
│ 13071:    Res = ShuffleBuilder.finalize(E->ReuseShuffleIndices, SubVectors);               │
│ 13081:    Res = ShuffleBuilder.finalize(E->ReuseShuffleIndices, SubVectors);               │
│ 13147:    return ShuffleBuilder.finalize(E->ReuseShuffleIndices, SubVectors);              │
│ 13168:      assert((E->ReorderIndices.empty() || !E->ReuseShuffleIndices.empty() ||        │
│ 13255:      assert(E->ReuseShuffleIndices.empty() && "All inserts should be unique");      │
│ 1383:  std::optional<OrdersType> findReusedOrderedScalars(const TreeEntry &TE);            │
│ 13941:        assert(E->ReuseShuffleIndices.empty() &&                                     │
│ 13942:               "Not support ReuseShuffleIndices yet.");                              │
│ 14303:          // "Reuse" the existing extract to improve final codegen.                  │
│ 17605:    bool CheckForReusedReductionOps = false;                                         │
│ 17694:      bool OptReusedScalars = IsSupportedHorRdxIdentityOp &&                         │
│ 17696:      if (OptReusedScalars) {                                                        │
│ 17713:              emitScaleForReusedOps(Candidates.front(), Builder, Cnt);               │
│ 17735:      bool CheckForReusedReductionOpsLocal = false;                                  │
│ 17737:                                  &CheckForReusedReductionOpsLocal,                  │
│ 17741:        if (!CheckForReusedReductionOpsLocal && PrevReduxWidth == ReduxWidth) {      │
│ 17744:          CheckForReusedReductionOpsLocal |= IsAnyRedOpGathered;                     │
│ 17758:        if (CheckForReusedReductionOpsLocal && PrevReduxWidth != ReduxWidth &&       │
│ 17760:          CheckForReusedReductionOps = true;                                         │
│ 17810:                 "Reused values counter map is not empty");                          │
│ 17910:        if (OptReusedScalars && !SameScaleFactor) {                                  │
│ 17911:          VectorizedRoot = emitReusedOps(VectorizedRoot, Builder, V,                 │
│ 17955:        if (OptReusedScalars && SameScaleFactor)                                     │
│ 17956:          ReducedSubTree = emitScaleForReusedOps(                                    │
│ 17976:      if (OptReusedScalars && !AnyVectorized) {                                      │
│ 17978:          Value *RedVal = emitScaleForReusedOps(P.first, Builder, P.second);         │
│ 18112:    } else if (!CheckForReusedReductionOps) {                                        │
│ 18234:  Value *emitScaleForReusedOps(Value *VectorizedValue, IRBuilderBase &Builder,       │
│ 18289:  Value *emitReusedOps(Value *VectorizedValue, IRBuilderBase &Builder,2784:  void    │
│ reorderNodeWithReuses(TreeEntry &TE, ArrayRef<int> Mask) const;                            │
│ 2858:  bool canReuseExtract(ArrayRef<Value *> VL, Value *OpValue,                          │
│ 2998:      ::addMask(Mask, ReuseShuffleIndices);                                           │
│ 3023:        if (VL.size() == ReuseShuffleIndices.size()) {                                │
│ 3024:          ::addMask(Mask, ReuseShuffleIndices);                                       │
│ 3029:      return IsSame(Scalars, ReuseShuffleIndices);                                    │
│ 3062:    /// entry and counted in the \a ReuseShuffleIndices, if any.                      │
│ 3064:      if (!ReuseShuffleIndices.empty())                                               │
│ 3065:        return ReuseShuffleIndices.size();                                            │
│ 3104:    SmallVector<int, 4> ReuseShuffleIndices;                                          │
│ 3237:    /// When ReuseReorderShuffleIndices is empty it just returns position of \p       │
│ 3245:      if (!ReuseShuffleIndices.empty()) {                                             │
│ 3246:        FoundLane = std::distance(ReuseShuffleIndices.begin(),                        │
│ 3247:                                  find(ReuseShuffleIndices, FoundLane));              │
│ 3263:      assert((!IsNonPowerOf2 || ReuseShuffleIndices.empty()) &&                       │
│ 3313:      dbgs() << "ReuseShuffleIndices: ";                                              │
│ 3314:      if (ReuseShuffleIndices.empty())                                                │
│ 3317:        for (int ReuseIdx : ReuseShuffleIndices)                                      │
│ 3318:          dbgs() << ReuseIdx << ", ";                                                 │
│ 3333:  void dumpTreeCosts(const TreeEntry *E, InstructionCost ReuseShuffleCost,            │
│ 3339:    dbgs() << "SLP:     ReuseShuffleCost = " << ReuseShuffleCost << "\n";             │
│ 3342:    dbgs() << "SLP:     ReuseShuffleCost + VecCost - ScalarCost = "                   │
│ 3343:           << ReuseShuffleCost + VecCost - ScalarCost << "\n";                        │
│ 3352:                          ArrayRef<int> ReuseShuffleIndices = std::nullopt,           │
│ 3357:                        ReuseShuffleIndices, ReorderIndices);                         │
│ 3365:                          ArrayRef<int> ReuseShuffleIndices = std::nullopt,           │
│ 3374:    Last->ReuseShuffleIndices.append(ReuseShuffleIndices.begin(),                     │
│ 3375:                                     ReuseShuffleIndices.end());                      │
│ 4274:/// Reorders the given \p Reuses mask according to the given \p Mask. \p Reuses       │
│ 4277:static void reorderReuses(SmallVectorImpl<int> &Reuses, ArrayRef<int> Mask) {         │
│ 4278:  assert(!Mask.empty() && Reuses.size() == Mask.size() &&                             │
│ 4280:  SmallVector<int> Prev(Reuses.begin(), Reuses.end());                                │
│ 4281:  Prev.swap(Reuses);                                                                  │
│ 4284:      Reuses[Mask[I]] = Prev[I];                                                      │
│ 4323:  reorderReuses(MaskOrder, Mask);                                                     │
│ 4336:BoUpSLP::findReusedOrderedScalars(const BoUpSLP::TreeEntry &TE) {                     │
│ 4464:            if (!TE.ReuseShuffleIndices.empty())                                      │
│ 4465:              K = TE.ReuseShuffleIndices[K];                                          │
│ 5081:  SmallBitVector ReusedIdx(                                                           │
│ 5083:  bool IsReusedIdx = false;                                                           │
│ 5091:      IsReusedIdx |= ReusedIdx.test(Idx1);                                            │
│ 5092:      ReusedIdx.set(Idx1);                                                            │
│ 5093:      if ((IE1 != VU && !IE1->hasOneUse()) || IsReusedIdx)                            │
│ 5100:      IsReusedIdx |= ReusedIdx.test(Idx2);                                            │
│ 5101:      ReusedIdx.set(Idx2);                                                            │
│ 5102:      if ((IE2 != V && !IE2->hasOneUse()) || IsReusedIdx)                             │
│ 5107:  } while (!IsReusedIdx && (IE1 || IE2));                                             │
│ 5119:  if (!TE.ReuseShuffleIndices.empty()) {                                              │
│ 5126:    // ReuseShuffleIndices mask: 0, 1, 2, 3, 3, 2, 0, 1 - clustered.                  │
│ 5132:              findReusedOrderedScalars(TE)) {                                         │
│ 5136:        ::addMask(Mask, TE.ReuseShuffleIndices);                                      │
│ 5151:    if (!ShuffleVectorInst::isOneUseSingleSourceMask(TE.ReuseShuffleIndices,          │
│ 5158:      ::addMask(ReorderMask, TE.ReuseShuffleIndices);                                 │
│ 5186:    SmallVector<int> ReusedMask(TE.ReuseShuffleIndices.begin(),                       │
│ 5187:                                TE.ReuseShuffleIndices.end());                        │
│ 5199:        int &Idx = ReusedMask[I];                                                     │
│ 5214:      SmallVector<int> SubMask{ArrayRef(ReusedMask).slice(K, Sz)};                    │
│ 5297:      bool Reuse = canReuseExtract(TE.Scalars, TE.getMainOp(), CurrentOrder,          │
│ 5299:      if (Reuse || !CurrentOrder.empty())                                             │
│ 5345:    if (std::optional<OrdersType> CurrentOrder = findReusedOrderedScalars(TE))        │
│ 5366:void BoUpSLP::reorderNodeWithReuses(TreeEntry &TE, ArrayRef<int> Mask) const {        │
│ 5368:  reorderReuses(TE.ReuseShuffleIndices, Mask);                                        │
│ 5372:      !ShuffleVectorInst::isOneUseSingleSourceMask(TE.ReuseShuffleIndices,            │
│ 5374:      !isRepeatedNonIdentityClusteredMask(TE.ReuseShuffleIndices, Sz))                │
│ 5378:  addMask(NewMask, TE.ReuseShuffleIndices);                                           │
│ 5387:  for (auto *It = TE.ReuseShuffleIndices.begin(),                                     │
│ 5388:            *End = TE.ReuseShuffleIndices.end();                                      │
│ 5488:          !TE->ReuseShuffleIndices.empty())                                           │
│ 5515:      if (!OpTE->ReuseShuffleIndices.empty() && !GathersToOrders.count(OpTE))         │
│ 5520:        if (OpTE->isGather() || !OpTE->ReuseShuffleIndices.empty()) {                 │
│ 5618:        if (TE->ReuseShuffleIndices.size() == VF) {                                   │
│ 5631:          reorderNodeWithReuses(*TE, Mask);                                           │
│ 5652:      if (!TE->ReuseShuffleIndices.empty()) {                                         │
│ 5657:        SmallVector<int> NewReuses;                                                   │
│ 5658:        inversePermutation(CurrentOrder, NewReuses);                                  │
│ 5659:        addMask(NewReuses, TE->ReuseShuffleIndices);                                  │
│ 5660:        TE->ReuseShuffleIndices.swap(NewReuses);                                      │
│ 5696:          TE->ReuseShuffleIndices.empty() && TE->ReorderIndices.empty())              │
│ 5741:          !TE->ReuseShuffleIndices.empty())                                           │
│ 5760:          TE->UserTreeIndices.empty() || !TE->ReuseShuffleIndices.empty() ||          │
│ 5811:        if (!OpTE->ReuseShuffleIndices.empty() && !GathersToOrders.count(OpTE))       │
│ 5814:          if (OpTE->isGather() || !OpTE->ReuseShuffleIndices.empty())                 │
│ 5848:          if (!TE->ReorderIndices.empty() || !TE->ReuseShuffleIndices.empty() ||      │
│ 5938:        if (TE->ReuseShuffleIndices.size() == BestOrder.size()) {                     │
│ 5939:          reorderNodeWithReuses(*TE, Mask);                                           │
│ 5959:        if (!Gather->ReuseShuffleIndices.empty()) {                                   │
│ 5961:          reorderReuses(Gather->ReuseShuffleIndices, Mask);                           │
│ 5980:        if (Data.first->ReuseShuffleIndices.empty() &&                                │
│ 5994:      VectorizableTree.front()->ReuseShuffleIndices.empty())                          │
│ 6490:    bool Reuse = canReuseExtract(VL, VL0, CurrentOrder);                              │
│ 6494:    if (Reuse || !CurrentOrder.empty())                                               │
│ 6878:  SmallVector<int> ReuseShuffleIndices;                                               │
│ 6887:        ReuseShuffleIndices.emplace_back(                                             │
│ 6893:      ReuseShuffleIndices.emplace_back(Res.first->second);                            │
│ 6899:      ReuseShuffleIndices.clear();                                                    │
│ 6925:            ReuseShuffleIndices.clear();                                              │
│ 6972:                   ReuseShuffleIndices);                                              │
│ 6983:                   ReuseShuffleIndices);                                              │
│ 7081:                   ReuseShuffleIndices);                                              │
│ 7109:                       ReuseShuffleIndices);                                          │
│ 7124:                       ReuseShuffleIndices);                                          │
│ 7147:                     ReuseShuffleIndices);                                            │
│ 7159:                       ReuseShuffleIndices);                                          │
│ 7210:                 ReuseShuffleIndices);                                                │
│ 7232:                 ReuseShuffleIndices);                                                │
│ 7261:          newTreeEntry(VL, Bundle, S, UserTreeIdx, ReuseShuffleIndices);              │
│ 7292:                   ReuseShuffleIndices, CurrentOrder);                                │
│ 7301:      assert(ReuseShuffleIndices.empty() && "All inserts should be unique");          │
│ 7343:                          ReuseShuffleIndices, CurrentOrder);                         │
│ 7353:                          UserTreeIdx, ReuseShuffleIndices, CurrentOrder);            │
│ 7360:                          UserTreeIdx, ReuseShuffleIndices);                          │
│ 7415:                                   ReuseShuffleIndices);                              │
│ 7428:                                   ReuseShuffleIndices);                              │
│ 7490:                                   ReuseShuffleIndices);                              │
│ 7512:                                   ReuseShuffleIndices);                              │
